superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées,ancienneteRenovation,ancienneteConstruction,superficieTotale,mois_anneeVente,route_ville,autoroute,proximite_gare,proximite_parc,nbTotalSallesBain,noteGlobale,noteMoyenne,hauteurSs
1206,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,936.0,0.0,Salle de récréation moyenne,Non fini,0.0,0.0,270.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,28.98574848,1.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1959.0,112.04106624,0,Chauffage air pulsé,Mauvais,Bat 1 Etage,1521,1,Qualité cusine bonne,Plat,Pente Douce,996.385104,Terrain intérieur,26.5176,Irrégulière,0,Classe 1946 et plus recent,Basse densité,91.0,Placage brique,Non défini,0,5,North Ames,1.95096384,5,5,Pavée,0,Non défini,Bardeau composite,Toit pyramidal,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,112.04106624,"Électricité, Gaz, Eau et Egout",0.0,1959,1959,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",51,51,224,5-2010,Oui,Non,Non,Non,1.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
1580,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,734.0,0.0,Salle de récréation moyenne,Non fini,1.0,0.0,510.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Bois de bonne qualité,Bon,2,Fondation Ciment,1,Typique,40.8773376,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1956.0,146.7868032,1,Chauffage air pulsé,Excellent,Bat 1 Etage,1522,1,Qualité cusine bonne,Plat,Pente Douce,932.00329728,Terrain intérieur,24.384,Régulière,0,Classe 1946 et plus recent,Basse densité,432.0,Placage pierre,Non défini,0,6,North Ames,2.60128512,5,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,160,Pave,6,115.57138176,"Électricité, Gaz, Eau et Egout",0.0,1959,1959,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",51,51,261,6-2010,Oui,Non,Non,Non,2.5,11,5.5,Hauteur sous-sol 2 - 2.2 m
832,505,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,832.0,Oui,Route ville,Route ville,Boîte à fusibles,0,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,24.43349952,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1956.0,124.21136448,0,Chauffage air pulsé,Moyen/Typique,Bat 1.5 Etage,1523,1,Qualité cusine bonne,Plat,Pente Douce,778.71328128,Terrain intérieur,18.288,Régulière,0,Classe Autre,Basse densité,0.0,Aucun placage,Non défini,0,2,North Ames,0.0,5,4,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,5,77.29532928,"Électricité, Gaz, Eau et Egout",0.0,1956,1956,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",54,54,201,2-2010,Oui,Non,Non,Non,1.0,9,4.5,Hauteur sous-sol 2 - 2.2 m
1064,0,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Aucune exposition,339.0,0.0,Quartiers de vie sous la moyenne,Non fini,0.0,1.0,525.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Autre matériau extérieur,Autre matériau extérieur  2,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,29.54316672,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1952.0,98.84883456,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,1524,1,Qualité cusine médiocre,Plat,Pente Douce,1017.288288,Terrain intérieur,18.288,Régulière,0,Classe 1946 et plus recent,Basse densité,0.0,Aucun placage,Non défini,0,5,North Ames,0.0,7,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,4,80.26822656,"Électricité, Gaz, Eau et Egout",0.0,1952,1952,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",58,58,178,5-2010,Oui,Non,Non,Non,1.5,12,6.0,Hauteur sous-sol 2 - 2.2 m
972,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,648.0,0.0,Salle de récréation moyenne,Non fini,0.0,0.0,324.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,205,Qualité bonne,Qualité moyenne,Métal,Métal,Bois de bonne qualité,Qualité inconnue,0,Fondation Ciment,1,Typique,28.3354272,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1955.0,90.30175488,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,1525,1,Qualité cusine bonne,Plat,Pente Douce,1012.1786208,Terrain en coin,36.2712,Régulière,0,Classe 1946 et plus recent,Basse densité,0.0,Aucun placage,Non défini,0,6,North Ames,0.0,6,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,5,90.30175488,"Électricité, Gaz, Eau et Egout",0.0,1955,1955,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",55,55,180,6-2010,Oui,Non,Non,Non,1.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
988,0,0,Pas d'accès à l'allée,2,Duplex,Condition Ss Bonne,Exposition moyenne,532.0,0.0,Salle de récréation moyenne,Non fini,1.0,0.0,456.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,24.52640256,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1958.0,91.78820352,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,1526,1,Qualité cusine bonne,Plat,Pente Douce,1262.27360448,Terrain intérieur,21.336,Régulière,0,Classe Autre,Basse densité,0.0,Aucun placage,Non défini,0,4,North Ames,0.0,5,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,"Echange, saisie, vente rapide",,Vente Garantie Conventionnelle,0,Pave,5,91.78820352,"Électricité, Gaz, Eau et Egout",0.0,1958,1958,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",52,52,182,4-2010,Oui,Non,Non,Non,2.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
985,0,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,1.0,576.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,62.802455040000005,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1989.0,91.5094944,0,Chauffage air pulsé,Bon,Bat 1 Etage,1527,1,Qualité cusine bonne,Plat,Pente Douce,733.74820992,Terrain en coin,19.812,Régulière,0,Classe 1945 et plus ancien,Basse densité,0.0,Aucun placage,Non défini,0,4,North Ames,0.0,7,4,Terre/Gravier,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,4,53.512151040000006,"Électricité, Gaz, Eau et Egout",0.0,1920,1994,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",16,90,144,4-2010,Oui,Non,Non,Non,1.5,11,5.5,Hauteur sous-sol 2 - 2.2 m
816,408,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,481.0,174.0,Quartiers de vie moyenne,Salle de récréation moyenne,1.0,0.0,161.0,Oui,Autoroute,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Autre matériau extérieur,Autre matériau extérieur  2,Bois de bonne qualité,Qualité inconnue,0,Fondation Ciment,1,Typique,26.0128512,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1950.0,113.71332096,0,Chauffage air pulsé,Moyen/Typique,Bat 1.5 Etage,1528,1,Qualité cusine bonne,Plat,Pente Douce,749.17011456,Terrain intérieur,18.288,Régulière,0,Classe Autre,Basse densité,0.0,Aucun placage,Non défini,0,5,North Ames,0.0,8,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,5,75.80888064,"Électricité, Gaz, Eau et Egout",38.46185856,1948,2004,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",6,62,188,5-2010,Oui,Oui,Non,Non,2.0,14,7.0,Hauteur sous-sol 2 - 2.2 m
1175,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,588.0,350.0,Salle de récréation moyenne,Faible qualité,0.0,0.0,237.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Autre matériau extérieur,Bois,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,44.96507136,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Détaché de la maison,1960.0,109.161072,1,Chauffage air pulsé,Excellent,Bat 1 Etage,1529,1,Qualité cusine bonne,Plat,Pente Douce,709.3147104000001,Terrain en coin,24.6888,Irrégulière,0,Classe 1946 et plus recent,Basse densité,0.0,Aucun placage,Non défini,0,6,North Ames,0.0,6,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,109.161072,"Électricité, Gaz, Eau et Egout",0.0,1960,1960,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",50,50,218,6-2010,Oui,Non,Non,Non,1.5,11,5.5,Hauteur sous-sol 2 - 2.2 m
1395,0,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Bonne exposition,717.0,263.0,Quartiers de vie sous la moyenne,Faible qualité,1.0,0.0,415.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,113,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Moyenne,1,Fondation Ciment,1,Déductions mineures,40.8773376,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1963.0,129.5997408,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,1530,1,Qualité cusine bonne,Plat,Pente Modérée,906.7336704,Terrain intérieur,24.384,Régulière,0,Classe 1946 et plus recent,Basse densité,218.0,Placage brique,Non défini,0,5,North Ames,0.0,7,6,Pavée,0,Non défini,Bardeau composite,Toit pyramidal,Vente normale,,Vente Garantie Conventionnelle,240,Pave,7,129.5997408,"Électricité, Gaz, Eau et Egout",61.03729728,1963,1984,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",26,47,258,5-2010,Oui,Non,Non,Non,2.0,13,6.5,Hauteur sous-sol 2 - 2.2 m
1157,687,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,48.0,0.0,Quartiers de vie moyenne,Non fini,1.0,0.0,661.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Bon,2,Fondation Béton,1,Déductions mineures,22.296729600000003,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Autre type garage,1900.0,171.31320576000002,0,Chauffage air pulsé,Moyen/Typique,Bat 1.5 Etage,1531,1,Qualité cusine bonne,Plat,Pente Douce,445.934592,Terrain en coin,18.288,Régulière,0,Classe Autre,Haute et moyenne densité,771.0,Placage brique,Non défini,0,1,Old Town,0.0,5,4,Pavée,0,Non défini,Bardeau composite,Toit pyramidal,"Echange, saisie, vente rapide",,Succession,0,Pave,9,65.86825536,"Électricité, Gaz, Eau et Egout",7.803855360000001,1900,1954,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",56,110,236,1-2010,Oui,Non,Non,Non,2.0,9,4.5,Hauteur sous-sol 2 - 2.2 m
936,0,0,Gravier,2,Unifamilial,Condition Ss Bonne,Aucune exposition,579.0,0.0,Quartiers de vie sous la moyenne,Non fini,1.0,0.0,357.0,Oui,Autoroute,Route ville,Boîte à disjoncteurs,135,Qualité moyenne,Qualité moyenne,Bois,Bois,Intimité minimale,Bon,1,Fondation Béton,1,Typique,0.0,0.0,Condition garage autre,Finition inconnue,Qualité inconnue,No Garage,0.0,86.95724544000001,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,1532,1,Qualité cusine bonne,Plat,Pente Douce,416.67013440000005,Terrain intérieur,17.0688,Régulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,5,Old Town,0.0,7,5,Pavée partiellement,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,5,86.95724544000001,"Électricité, Gaz, Eau et Egout",4.73805504,1920,1950,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",60,90,172,5-2010,Oui,Oui,Non,Non,2.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
1347,0,0,Gravier,3,Unifamilial,Condition Ss Bonne,Exposition minimale,274.0,1073.0,Quartiers de vie sous la moyenne,Salle de récréation moyenne,1.0,1.0,0.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,51.18957504,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1957.0,125.14039488,0,Chauffage air pulsé,Bon,Bat 1 Etage,1533,1,Qualité cusine bonne,En pente,Pente Modérée,539.3021472,Terrain intérieur,21.0312,Régulière,0,Classe 1946 et plus recent,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,6,Old Town,0.0,7,5,Pavée,0,Non défini,Bardeau composite,Toit pyramidal,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,125.14039488,"Électricité, Gaz, Eau et Egout",0.0,1957,1957,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",53,53,250,6-2010,Oui,Non,Non,Non,2.5,12,6.0,Hauteur sous-sol 2 - 2.2 m
827,424,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,827.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,22.296729600000003,1.0,Condition garage bonne,Non fini,Faible,Détaché de la maison,1938.0,116.22170304,0,Chauffage air pulsé,Bon,Bat 1.5 Etage,1534,1,Qualité cusine médiocre,Plat,Pente Douce,641.030976,Terrain en coin,15.24,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,1,Old Town,0.0,7,6,Terre/Gravier,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,76.83081408000001,"Électricité, Gaz, Eau et Egout",0.0,1938,2000,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",10,72,192,1-2010,Oui,Non,Non,Non,1.0,13,6.5,Hauteur sous-sol 2.3 - 2.5 m
1027,606,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,780.0,0.0,Quartiers de vie sous la moyenne,Non fini,0.0,0.0,247.0,Oui,Autoroute,Route ville,Boîte à disjoncteurs,126,Qualité bonne,Qualité moyenne,Vinyle,Vinyle,Pas de clôture,Bon,1,Fondation Brique,1,Typique,22.296729600000003,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1948.0,151.71066432,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,1535,1,Qualité cusine bonne,Plat,Pente Douce,1100.99392704,Terrain intérieur,21.0312,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,6,Old Town,9.290304,7,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,7,95.41142208,"Électricité, Gaz, Eau et Egout",0.0,1948,2009,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",1,62,246,6-2010,Oui,Oui,Non,Non,1.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
1060,185,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,176.0,0.0,Salle de récréation moyenne,Non fini,0.0,0.0,832.0,Oui,Autoroute,Route ville,Boîte à disjoncteurs,334,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,29.264457600000004,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1962.0,115.6642848,0,Chauffage air pulsé,Moyen/Typique,Bat 1.5 Etage,1536,1,Qualité cusine bonne,Plat,Pente Douce,765.4281465600001,Terrain intérieur,21.03812727272728,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,3,Old Town,0.0,6,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,93.64626432,"Électricité, Gaz, Eau et Egout",0.0,1920,1962,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",48,90,208,3-2010,Oui,Oui,Non,Non,1.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
832,0,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss à rénover,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,678.0,Non,Route ville,Route ville,Boîte à disjoncteurs,0,Rénovation recommandée,Qualité moyenne,Autre matériau extérieur,Autre matériau extérieur  2,Pas de clôture,Bon,1,Fondation Brique,1,Typique,72.4643712,2.0,Condition garage autre,Non fini,Faible,Détaché de la maison,1928.0,77.29532928,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,1537,1,Qualité cusine bonne,Plat,Pente Douce,897.07175424,Terrain intérieur,20.7264,Régulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,6,Old Town,0.0,2,2,Terre/Gravier,0,Non défini,Bardeau composite,Toit à pignon,"Echange, saisie, vente rapide",,Vente Garantie Conventionnelle,0,Pave,5,62.98826112,"Électricité, Gaz, Eau et Egout",0.0,1923,1970,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",40,87,139,6-2010,Oui,Non,Non,Non,1.0,4,2.0,Hauteur sous-sol 1.7 - 2 m
930,636,0,Gravier,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,930.0,Non,Route ville,Route ville,Boîte à disjoncteurs,246,Qualité bonne,Qualité bonne,Bois,Bois,Pas de clôture,Qualité inconnue,0,Fondation Brique,2,Typique,26.756075520000003,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1930.0,145.48616064,0,Chauffage eau chaude ou vapeur,Moyen/Typique,Bat 2 Etages,1538,1,Qualité cusine bonne,Plat,Pente Douce,891.869184,Terrain en coin,18.288,Régulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,4,Old Town,21.18189312,9,8,Pavée,0,Non défini,Bardeau composite,Toit à pignon,"Echange, saisie, vente rapide",,Vente Garantie Conventionnelle,0,Pave,7,86.3998272,"Électricité, Gaz, Eau et Egout",5.01676416,1900,2003,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",7,110,231,4-2010,Oui,Non,Non,Non,2.0,17,8.5,Hauteur sous-sol 2 - 2.2 m
1157,1111,0,Gravier,3,Unifamilial,Condition Ss à rénover,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,346.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité bonne,Qualité bonne,Bois,Bois,Pas de clôture,Qualité inconnue,0,Fondation Autre,3,Typique,57.97149696,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,2003.0,210.70409472,0,Chauffage air pulsé,Excellent,Bat 2 Etages,1539,1,Qualité cusine bonne,Plat,Pente Douce,836.1273600000001,Terrain intérieur,15.24,Régulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,4,Old Town,10.03352832,9,8,Terre/Gravier,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,7,32.14445184,"Électricité, Gaz, Eau et Egout",0.0,1890,2002,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",8,120,242,4-2010,Oui,Non,Non,Non,3.0,17,8.5,Hauteur sous-sol 1.7 - 2 m
1128,1128,0,Pas d'accès à l'allée,4,Duplex,Condition Ss Bonne,Exposition minimale,0.0,0.0,Non fini,Non fini,0.0,0.0,840.0,Non,Route ville,Route ville,Boîte à fusibles,18,Rénovation recommandée,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Brique,2,Typique,0.0,0.0,Condition garage autre,Finition inconnue,Qualité inconnue,No Garage,0.0,209.58925824,0,Chauffage Autre,Mauvais,Bat 2 Etages,1540,2,Qualité cusine médiocre,Plat,Pente Douce,840.3079968000001,Terrain intérieur,30.48,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,6,Old Town,1.6722547200000002,3,5,Terre/Gravier,0,Non défini,Bardeau composite,Toit à pignon,"Echange, saisie, vente rapide",,Vente Garantie Conventionnelle,0,Pave,12,78.0385536,"Électricité, Gaz, Eau et Egout",0.0,1910,1950,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",60,100,287,6-2010,Oui,Non,Non,Non,2.0,8,4.0,Hauteur sous-sol 2 - 2.2 m
868,602,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Aucune exposition,283.0,0.0,Salle de récréation moyenne,Non fini,0.0,0.0,455.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Déductions mineures,57.97149696,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1970.0,136.5674688,1,Chauffage air pulsé,Excellent,Bat 2 Etages,1541,1,Qualité cusine bonne,Plat,Pente Douce,981.0561024,Terrain intérieur,18.288,Régulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,6,Old Town,0.0,7,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,68.56244352,"Électricité, Gaz, Eau et Egout",0.0,1922,1994,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",16,88,204,6-2010,Oui,Non,Non,Non,1.5,13,6.5,Hauteur sous-sol 1.7 - 2 m
