superficieEtage1,superficieEtage2,superficieRallonge3Saisons,nbChambres,superficieFinieSousSol1,superficieFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,superficieSousSolNonAmenagee,superficiePorcheFerme,nbCheminees,nbSallesBain,superficieGarage,nbPlacesVoiture,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,id,nbCuisines,superficieTerrain,longTerrainRue,superficieQualiteInferieure,typeClasseBatiment,superficiePlacageMaconnerie,valeursElementsDivers,moisVente,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,superficiePiscine,prix,superficieSolarium,nbPieces,superficieTotaleSousSol,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente
7.301822342137932,6.660575149839686,0.0,4,6.77078942390898,0.0,1.0,0.0,6.416732282512326,0.0,2,2,69.58437696,3.0,2003.0,5.352553041166092,1,620,0.6931471805599453,7.037471120681475,3.2924236401633595,0.0,4.110873864173311,5.424950017481403,0.0,8,0.0,5,8,0.0,12.542339129557202,0.0,10,137.68230528,2.809867088720028,2003,2003,2008
6.762729506931879,0.0,0.0,2,3.7376696182833684,0.0,1.0,0.0,6.714170529909472,4.61512051684126,0,1,0.0,0.0,0.0,4.397755122944639,0,621,0.6931471805599453,6.6428312973280965,2.688935337242528,0.0,3.4339872044851463,0.0,0.0,9,0.0,3,3,0.0,11.026732661437975,0.0,5,80.26822656,0.0,1914,1950,2008
7.3453648404168685,6.9726062513017535,0.0,4,6.863803391452954,5.209486152841421,0.0,0.0,5.953243334287785,0.0,1,2,57.97149696,2.0,1974.0,5.496547321752815,1,622,0.6931471805599453,6.912098664810738,3.3475152714122953,0.0,4.110873864173311,0.0,0.0,6,3.160205437890374,7,6,0.0,12.302667243752255,0.0,9,141.39842688000002,1.5107915882835377,1974,1997,2008
6.8885724595653635,0.0,0.0,3,6.329720905522696,0.0,0.0,0.0,6.042632833682381,0.0,0,1,44.96507136,2.0,1986.0,4.522277361922075,0,623,0.6931471805599453,6.488090442062963,3.119753588399737,0.0,3.044522437723423,5.0369526024136295,0.0,7,0.0,6,5,0.0,11.727306629658038,0.0,6,91.0449792,2.935843389016495,1977,1977,2009
6.6293632534374485,6.6293632534374485,0.0,2,6.042632833682381,0.0,0.0,0.0,5.820082930352362,0.0,1,2,40.8773376,2.0,2000.0,4.952083414398267,1,624,0.6931471805599453,5.286627989614414,3.092774011197619,0.0,5.081404364984463,6.2422232654551655,0.0,6,1.3794956219802317,5,6,0.0,11.948965996508432,0.0,4,70.23469824,0.0,2000,2000,2007
6.920671504248683,6.658011045870748,0.0,4,5.5134287461649825,0.0,1.0,0.0,6.186208623900494,0.0,1,1,44.96507136,2.0,1972.0,5.119767338190965,2,625,0.6931471805599453,6.874396630942086,3.2341190542808946,0.0,4.110873864173311,5.666426688112432,0.0,11,0.0,5,6,0.0,11.928884529711244,4.997212273764115,8,68.00502528,2.691219348266879,1972,1972,2006
7.018401799069201,0.0,0.0,3,0.0,0.0,0.0,0.0,7.018401799069201,0.0,0,1,40.8773376,2.0,1962.0,4.65090609676583,1,626,0.6931471805599453,6.835217273785098,3.314825799959865,0.0,3.044522437723423,5.568344503761097,0.0,2,0.0,6,6,0.0,11.897204405451529,5.955837369464831,5,103.67979264,0.0,1962,1962,2010
7.260522598089852,0.0,0.0,3,0.0,0.0,0.0,0.0,6.88653164253051,3.6109179126442243,1,1,26.57026944,1.0,1960.0,4.891161751938609,0,627,0.6931471805599453,7.0454362050920105,3.092774011197619,0.0,3.044522437723423,0.0,6.398594934535208,8,0.0,5,5,0.0,11.76295945022485,0.0,6,90.85917312,0.0,1960,1978,2007
7.327123292259293,0.0,0.0,3,6.51471269087253,4.890349128221754,1.0,0.0,5.860786223465865,5.247024072160486,2,1,33.81670656,1.0,1955.0,4.957323267298541,0,628,0.6931471805599453,6.794440079664198,3.2341190542808946,0.0,4.394449154672439,5.10594547390058,0.0,3,0.0,6,6,0.0,11.852468823151932,0.0,7,107.39591424,0.0,1955,1972,2010
6.947937068614969,6.947937068614969,0.0,5,6.478509642208569,0.0,0.0,0.6931471805599453,5.968707559985366,0.0,2,1,46.82313216,2.0,1969.0,5.269085875214432,2,629,0.6931471805599453,6.984005588200755,3.1061997265799617,0.0,4.110873864173311,5.262690188904886,0.0,9,0.0,5,5,0.0,11.727306629658038,0.0,9,96.6191616,3.469557291982557,1969,1969,2007
7.208600337960199,0.0,0.0,3,6.437751649736401,5.820082930352362,1.0,0.0,5.666426688112432,0.0,0,1,48.309580800000006,2.0,1964.0,4.8396026095328795,1,630,0.6931471805599453,6.732193329438992,3.2578503538744976,0.0,4.394449154672439,5.560681631015528,0.0,6,0.0,5,6,0.0,11.948965996508432,0.0,6,115.94299392,2.853646397736093,1964,1964,2008
6.993932975223189,6.495265555937008,0.0,3,0.0,0.0,0.0,0.0,6.456769655572163,5.683579767338681,0,1,22.296729600000003,1.0,1937.0,5.097304123534283,0,631,0.6931471805599453,6.729976221399005,2.787477334733532,0.0,4.2626798770413155,0.0,0.0,6,0.0,6,5,0.0,11.6423141327476,0.0,8,59.08633344,0.0,1880,1991,2006
7.349230824613334,0.0,0.0,2,3.2188758248682006,0.0,0.0,0.0,7.333676395657684,0.0,1,2,58.250206080000005,2.0,2006.0,4.9792913252912925,0,632,0.6931471805599453,6.05777872583211,2.430380063766632,0.0,4.795790545596741,4.6913478822291435,0.0,8,2.0518033411015923,5,8,0.0,12.166752720671575,0.0,6,144.37132416,2.740380191766984,2006,2006,2007
7.252762418053187,0.0,0.0,3,6.71295620067707,0.0,0.0,0.0,6.336825731146441,0.0,1,2,50.53925376,2.0,1977.0,4.8834546598101,0,633,0.6931471805599453,7.008998890206448,3.2924236401633595,0.0,3.044522437723423,5.3471075307174685,0.0,4,0.0,5,7,0.0,11.23483528026067,0.0,6,128.76361344,2.935843389016495,1977,1977,2009
6.963189985870238,0.0,0.0,3,6.175867270105761,6.150602768446279,0.0,0.6931471805599453,4.6913478822291435,0.0,0,1,24.154790400000003,1.0,1954.0,4.596186051640713,0,634,0.6931471805599453,6.757342909623695,3.2341190542808946,0.0,3.044522437723423,0.0,0.0,7,0.0,7,5,0.0,11.75937909481292,0.0,6,98.10561024,3.617173591506686,1954,2005,2007
6.963189985870238,0.0,0.0,0,6.963189985870238,0.0,2.0,0.0,0.0,0.0,0,0,53.512151040000006,2.0,1980.0,4.596186051640713,0,635,1.0986122886681096,6.476003148984361,3.0207760439934224,0.0,4.51085950651685,0.0,6.398594934535208,6,1.8249637609856388,5,6,0.0,11.791844646395036,0.0,4,98.10561024,3.239713311022997,1980,1980,2010
7.273092595999522,7.273092595999522,0.0,8,5.54907608489522,0.0,0.0,0.0,7.077498053569231,0.0,0,2,0.0,0.0,0.0,5.757025632690143,0,636,1.0986122886681096,6.920939507661287,2.95948314087887,6.246106765481563,5.25227342804663,0.0,0.0,3,2.417638575696747,7,6,0.0,12.120346594881894,0.0,14,133.7803776,0.0,1914,1995,2007
6.68586094706836,0.0,0.0,1,0.0,0.0,0.0,0.0,5.579729825986222,0.0,1,1,0.0,0.0,0.0,4.321777992168367,0,637,0.6931471805599453,6.344875729165524,2.80607185305633,0.0,3.4339872044851463,0.0,0.0,1,0.0,3,2,0.0,10.916386501399712,0.0,4,24.52640256,0.0,1936,1950,2009
6.699500340161678,6.3578422665081,0.0,3,0.0,0.0,0.0,0.0,6.699500340161678,0.0,0,2,23.78317824,1.0,1954.0,4.866430121524173,0,638,1.0986122886681096,6.325108215671128,2.787477334733532,0.0,5.25227342804663,0.0,0.0,11,0.0,4,5,0.0,11.354634989066207,0.0,7,75.34436544,0.0,1954,1954,2009
6.680854678790215,0.0,0.0,2,0.0,0.0,0.0,0.0,6.680854678790215,5.10594547390058,0,1,0.0,0.0,0.0,4.31683216298111,0,639,0.6931471805599453,6.704916657808516,3.0643997587752394,0.0,3.4339872044851463,0.0,0.0,5,0.0,7,5,0.0,11.264687854996955,0.0,4,73.95081984000001,3.4491045249722845,1910,1950,2008
7.357556200910353,0.0,0.0,1,7.051855622955894,0.0,1.0,0.0,5.905361848054571,0.0,1,2,60.201169920000005,3.0,2006.0,4.987564966702708,0,640,0.6931471805599453,5.9160400691098385,2.842254700472884,0.0,4.795790545596741,0.0,0.0,10,0.0,5,8,0.0,12.400099747493616,0.0,7,141.2126208,3.400722218123173,2006,2006,2006
7.325807502595773,0.0,0.0,1,7.105786129481271,0.0,0.0,0.0,5.707110264748875,0.0,1,1,54.62698752,2.0,2003.0,4.956015875830315,1,641,0.6931471805599453,7.072194426049538,2.990599121442243,0.0,4.795790545596741,6.159095388491933,0.0,4,2.639516195748661,5,8,0.0,12.435155863487662,0.0,6,141.02681472,2.9007104841611535,2003,2004,2008
6.964135612418245,6.771935555839602,0.0,3,6.6052979209482015,0.0,1.0,0.0,5.768320995793772,0.0,1,2,60.386976,2.0,2001.0,5.194122638651074,1,642,0.6931471805599453,6.486109616903115,3.092774011197619,0.0,4.110873864173311,0.0,0.0,5,3.128172451019754,5,7,0.0,12.24256360089791,0.0,7,98.19851328,0.0,2001,2001,2007
7.601402334583733,6.558197802812269,0.0,4,7.2520539518528135,0.0,1.0,0.0,6.297109319933935,0.0,3,2,49.98183552,2.0,1972.0,5.530261360758481,1,643,0.6931471805599453,7.161339677906914,3.17220341666977,0.0,4.394449154672439,0.0,0.0,7,2.425885099032938,7,8,0.0,12.665571355817184,0.0,9,181.34673408,3.2577471600730368,1972,1995,2009
6.660575149839686,6.734591659972948,0.0,4,6.202535517187923,5.662960480135946,0.0,0.0,0.0,0.0,0,2,42.92120448,2.0,1969.0,5.020604930373634,1,644,0.6931471805599453,6.911450952281207,3.2341190542808946,0.0,4.110873864173311,5.575949103146316,0.0,4,0.0,5,5,0.0,11.845911469454155,0.0,7,72.4643712,3.011794203353031,1969,1969,2007
7.4770384723196965,0.0,0.0,2,7.022868086082641,0.0,1.0,0.0,6.470799503782602,0.0,1,2,44.407653120000006,3.0,2009.0,5.106350050472684,1,645,0.6931471805599453,6.750516769940045,3.2924236401633595,0.0,3.044522437723423,5.093750200806762,0.0,10,2.5708851824664203,5,9,0.0,12.737899885993428,0.0,7,164.06676864000002,2.9505305352762146,2009,2009,2009
6.889591308354466,0.0,0.0,3,5.645446897643238,3.58351893845611,1.0,0.0,6.499787040655854,3.713572066704308,0,1,53.512151040000006,2.0,1979.0,4.523286175089083,1,646,0.6931471805599453,6.886806386398849,3.092774011197619,0.0,3.044522437723423,0.0,0.0,3,3.400722218123173,5,6,0.0,11.786622742026506,0.0,5,91.13788224,0.0,1971,1971,2007
6.955592608396297,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,1,39.0192768,2.0,1950.0,4.588658474068842,0,647,0.6931471805599453,6.507131265841345,2.95948314087887,0.0,3.044522437723423,0.0,0.0,7,1.2551549853406243,5,5,0.0,11.410058891429644,0.0,7,0.0,0.0,1950,1950,2008
6.9985096422506015,0.0,0.0,3,6.2166061010848646,0.0,0.0,0.0,6.38856140554563,0.0,2,1,45.9870048,2.0,1953.0,4.63118802505344,0,648,0.6931471805599453,6.879379028552898,3.2924236401633595,0.0,3.044522437723423,5.37989735354046,0.0,6,0.0,5,6,0.0,11.865455926795459,5.662960480135946,5,101.63592576,0.0,1953,1953,2008
6.9584483932976555,6.670766320845874,0.0,4,0.0,0.0,0.0,0.0,6.6293632534374485,5.37989735354046,1,1,41.06314368,2.0,1966.0,5.146614383598497,1,649,0.6931471805599453,6.574173631779032,3.1061997265799617,0.0,4.110873864173311,5.863631175598097,0.0,6,2.527325525414668,5,6,0.0,11.865455926795459,0.0,7,70.23469824,0.0,1966,1966,2010
6.447305862541213,0.0,0.0,1,4.882801922586371,6.214608098422191,1.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,4.086462164254428,0,650,0.6931471805599453,5.1977248295484,2.001588102474972,0.0,5.198497031265826,0.0,0.0,12,0.0,6,4,0.0,11.258788208713815,0.0,3,58.52891520000001,0.0,1970,1970,2007
6.71295620067707,6.738152494595957,0.0,3,0.0,0.0,0.0,0.0,6.70196036600254,0.0,0,2,52.211508480000006,2.0,2007.0,5.047825495873846,1,651,0.6931471805599453,6.627826009074359,3.0355297434280573,0.0,4.110873864173311,0.0,0.0,5,0.0,6,7,0.0,12.149662491833766,0.0,7,75.53017152000001,0.0,2007,2007,2008
6.628041376179533,6.628041376179533,0.0,4,0.0,0.0,1.0,0.0,6.628041376179533,0.0,1,1,27.499299840000003,1.0,1940.0,4.950769149896269,0,652,0.6931471805599453,6.7392552221030275,2.95948314087887,0.0,4.2626798770413155,0.0,0.0,10,0.0,5,4,0.0,11.50416509594357,0.0,7,70.1417952,2.4971945763671295,1940,1950,2009
6.813444599510896,6.694562058521095,0.0,2,0.0,0.0,0.0,0.0,6.78105762593618,0.0,1,2,47.56635648,2.0,1996.0,5.077805453434441,1,653,0.6931471805599453,6.701839474174533,3.1061997265799617,0.0,4.110873864173311,0.0,0.0,7,2.4971945763671295,5,7,0.0,12.074302913070778,0.0,7,81.75467520000001,0.0,1996,1996,2009
6.6293632534374485,6.570882962339584,0.0,3,0.0,0.0,0.0,0.0,6.6293632534374485,5.480638923341991,0,1,20.06705664,1.0,1906.0,4.9234389237054925,0,654,0.6931471805599453,6.866682599709752,2.95948314087887,0.0,3.9318256327243257,0.0,0.0,6,0.0,7,6,0.0,11.727306629658038,0.0,7,70.23469824,1.8398308481491261,1906,1995,2008
7.656337166430183,0.0,0.0,2,7.436617265234227,0.0,1.0,0.0,6.025865973825314,0.0,1,2,77.94565056,3.0,1995.0,5.284746312556752,1,655,0.6931471805599453,6.8779443442922785,3.358178531375926,0.0,3.044522437723423,6.493753839851687,0.0,8,1.6627018334609016,6,8,0.0,12.679960048154983,0.0,7,195.93251136,3.1322331409211195,1995,1995,2008
6.26530121273771,6.342121418721152,0.0,3,0.0,0.0,0.0,0.0,6.26530121273771,0.0,0,1,24.52640256,1.0,1971.0,4.629376042863826,1,656,0.6931471805599453,5.056736813446521,2.001588102474972,0.0,5.081404364984463,5.945420608606575,0.0,3,0.0,5,6,0.0,11.299372976019596,0.0,6,48.774096,0.0,1971,1971,2010
6.960347729101308,0.0,0.0,3,6.693323668269949,0.0,1.0,0.0,5.5134287461649825,0.0,0,1,28.98574848,1.0,1959.0,4.593369846235257,1,657,0.6931471805599453,6.835916276762015,3.133126196992811,0.0,3.044522437723423,4.007333185232471,0.0,8,0.0,7,5,0.0,11.802207355430472,0.0,5,97.82690112,0.0,1959,2006,2008
6.747586526829315,6.480044561926653,0.0,3,0.0,0.0,0.0,0.0,6.655440350367647,4.727387818712341,1,1,25.0838208,1.0,1931.0,4.945494750570678,1,658,0.6931471805599453,6.507131265841345,2.95948314087887,0.0,4.2626798770413155,0.0,0.0,2,0.0,6,7,0.0,11.825977398871494,0.0,6,72.09275904,0.0,1931,2000,2008
6.816735880594968,6.304448802421981,0.0,3,0.0,0.0,0.0,0.6931471805599453,6.816735880594968,0.0,1,1,30.658003200000003,1.0,1948.0,4.915977538430344,0,659,0.6931471805599453,7.39454344960273,3.209810861961137,0.0,3.9318256327243257,0.0,0.0,1,0.0,5,6,0.0,11.401887333221326,0.0,6,84.72757248,2.935843389016495,1948,1950,2010
7.304515946460155,0.0,0.0,3,6.45833828334479,0.0,1.0,0.0,6.745236349484362,0.0,0,1,44.593459200000005,2.0,1968.0,4.934861753170576,0,660,0.6931471805599453,6.828904161935751,3.17220341666977,0.0,3.044522437723423,0.0,0.0,3,0.0,7,5,0.0,11.940024117209854,0.0,7,138.05391744000002,0.0,1964,1999,2009
7.04141166379481,6.677083461247136,0.0,3,0.0,0.0,0.0,0.0,6.677083461247136,5.53338948872752,1,2,51.096672000000005,2.0,1976.0,5.197211024603115,1,661,0.6931471805599453,7.048830486785769,3.092774011197619,0.0,4.110873864173311,5.455321115357702,0.0,11,2.442176892200024,7,7,0.0,12.1097911387485,0.0,7,73.67211072,0.0,1976,1976,2007
7.430707082545968,6.637258031284457,0.0,4,7.216709486709457,5.198497031265826,1.0,0.0,4.48863636973214,0.0,1,2,66.05406144,3.0,1994.0,5.431215116863666,1,662,0.6931471805599453,8.37315184346154,2.824326917644196,0.0,4.110873864173311,6.270988431858299,0.0,7,2.0869918462577854,7,8,0.0,12.818478579628497,0.0,8,151.33905216000002,3.8924501340080635,1994,2005,2009
7.239214973779806,0.0,0.0,2,0.0,0.0,1.0,0.0,7.239214973779806,5.484796933490655,2,1,53.512151040000006,2.0,1968.0,4.8700008807756525,0,663,0.6931471805599453,7.1394741349668305,3.626365548724694,0.0,3.044522437723423,5.37989735354046,0.0,7,0.0,3,6,0.0,11.522514051193776,0.0,5,129.32103168,0.0,1968,1968,2009
7.074963197966044,0.0,0.0,3,6.825460036255307,5.198497031265826,1.0,0.0,3.6635616461296463,5.198497031265826,0,2,54.62698752,2.0,1974.0,4.7069908559382405,0,664,0.6931471805599453,6.836415265625827,3.3475152714122953,0.0,4.454347296253507,0.0,0.0,4,0.0,5,4,0.0,11.745655621591549,0.0,6,105.72365952,0.0,1972,1972,2008
7.6487397889562425,0.0,0.0,1,7.451241684987676,0.0,1.0,0.0,5.877735781779639,0.0,1,1,105.35204736,3.0,2005.0,5.277183996093814,1,665,0.6931471805599453,7.5716291073334006,2.768530498778927,0.0,3.044522437723423,0.0,0.0,1,3.2505725994347667,5,8,0.0,12.869398535505523,0.0,8,192.95961408,2.935843389016495,2005,2006,2006
7.282761179605593,6.180016653652572,0.0,3,0.0,0.0,0.0,0.0,7.249215057114389,0.0,1,2,46.82313216,2.0,2000.0,5.1977248295484,1,666,0.6931471805599453,6.94789540565294,3.5058216263390123,0.0,4.110873864173311,3.713572066704308,0.0,11,2.527325525414668,5,8,0.0,12.262279369946256,0.0,7,130.62167424,2.915918830264034,2000,2000,2006
7.290292882446597,6.82001636467413,0.0,3,5.236441962829949,6.584791392385716,0.0,0.0,4.718498871295094,0.0,1,2,55.37021184,2.0,1965.0,5.403169311305603,1,667,0.6931471805599453,7.447203978790743,3.092774011197619,0.0,4.110873864173311,4.736198448394496,0.0,8,3.243346192276136,5,6,0.0,11.681844630948982,0.0,7,94.85400384,0.0,1965,1979,2007
7.426549072397305,0.0,0.0,3,7.037905963447182,0.0,1.0,0.0,5.602118820879701,0.0,1,2,53.419248,2.0,1994.0,5.056145189840878,0,668,0.6931471805599453,6.627826009074359,3.0355297434280573,0.0,3.044522437723423,5.556828061699537,0.0,10,1.5896285318351173,5,6,0.0,12.087306923795946,0.0,7,130.80748032,3.082381462294708,1994,1998,2008
7.271008538280992,0.0,0.0,3,6.8966943316227125,0.0,1.0,0.0,5.303304908059076,0.0,1,1,53.512151040000006,2.0,1999.0,4.901576604020714,1,669,0.6931471805599453,7.183795288849227,3.092774011197619,0.0,3.044522437723423,0.0,0.0,11,0.0,6,5,0.0,11.945994245363071,0.0,6,110.36881152,3.3756239567371344,1956,1987,2006
7.074116816197362,0.0,0.0,2,0.0,0.0,0.0,0.0,6.55250788703459,4.219507705176107,1,1,23.41156608,1.0,1922.0,4.706151411336605,0,670,0.6931471805599453,6.983488959812255,3.2341190542808946,0.0,3.4339872044851463,0.0,0.0,7,0.0,5,4,0.0,11.745655621591549,0.0,5,65.032128,0.0,1922,1950,2006
6.6052979209482015,6.6052979209482015,0.0,3,5.267858159063328,0.0,1.0,0.0,6.302618975744905,0.0,0,2,50.1676416,2.0,2005.0,4.928158254461728,1,671,0.6931471805599453,6.688394494375934,3.0207760439934224,0.0,4.110873864173311,0.0,0.0,2,1.4472968879918024,5,6,0.0,11.9782076597653,0.0,7,68.56244352,2.331202092655435,2005,2005,2009
6.548219102762372,6.511745329644728,0.0,3,6.313548046277095,0.0,1.0,0.0,4.804021044733257,0.0,0,2,27.870912,1.0,1930.0,4.853468773768026,0,672,0.6931471805599453,6.424632775838936,2.859866730346842,0.0,4.2626798770413155,0.0,0.0,7,0.0,6,6,0.0,11.46257162709203,0.0,6,62.43084288000001,2.684900767332012,1925,1950,2009
7.097548850614793,0.0,0.0,3,6.643789733147672,0.0,1.0,0.0,6.091309882077698,0.0,1,1,50.72505984,2.0,1977.0,4.7293935255828785,1,673,0.6931471805599453,6.952880831896571,3.092774011197619,0.0,3.044522437723423,0.0,0.0,6,1.5896285318351173,6,6,0.0,11.927975857772365,0.0,6,112.22687232,2.9650050878982985,1977,1977,2006
7.517520850603031,0.0,0.0,3,7.079184394609668,0.0,1.0,0.0,5.676753802268282,0.0,2,2,38.64766464,2.0,1957.0,5.146614383598497,0,674,0.6931471805599453,7.202442038988013,3.5417705890757243,0.0,3.044522437723423,4.672828834461906,0.0,6,2.2063565844549338,7,6,0.0,12.373047731996142,5.303304908059076,7,137.21779008,0.0,1957,2004,2007
7.036148493750536,0.0,0.0,3,6.794586580876499,0.0,1.0,0.0,5.501258210544727,0.0,1,1,35.674767360000004,1.0,1965.0,4.668500353360219,0,675,0.6931471805599453,6.751929159055308,3.2341190542808946,0.0,3.044522437723423,0.0,0.0,7,0.0,6,6,0.0,11.763673985600045,0.0,5,105.53785344,3.7031938880055946,1965,1965,2008
6.752270376141742,6.375024819828097,0.0,3,5.7430031878094825,0.0,0.0,0.0,6.300785794663244,0.0,1,2,40.8773376,2.0,1978.0,4.904335675693523,1,676,0.6931471805599453,5.364362838664411,2.1180851652720403,0.0,5.081404364984463,0.0,0.0,4,0.0,6,6,0.0,11.82261607578872,0.0,7,79.43209920000001,1.2812907595384346,1978,1978,2009
6.999422467507961,6.522092798170152,0.0,4,0.0,0.0,1.0,0.0,6.999422467507961,4.51085950651685,0,2,72.37146816,3.0,1920.0,5.110842512055045,0,677,1.0986122886681096,6.794440079664198,2.95948314087887,0.0,4.2626798770413155,0.0,0.0,5,0.0,2,4,0.0,11.287944422502683,0.0,8,101.7288288,0.0,1900,1950,2006
6.675823221634848,0.0,0.0,2,0.0,0.0,0.0,0.0,6.645090969505644,4.795790545596741,0,1,22.296729600000003,1.0,1924.0,4.311861750934521,0,678,0.6931471805599453,6.7324147701263275,2.824326917644196,0.0,3.4339872044851463,0.0,0.0,5,0.0,8,5,0.0,11.517958279884272,0.0,5,71.34953472000001,3.4130390133069546,1924,2006,2009
7.624130585661289,0.0,0.0,3,0.0,0.0,0.0,0.0,7.624130585661289,0.0,1,2,77.48113536000001,3.0,2008.0,5.252690198986602,1,679,0.6931471805599453,7.004286173193183,3.2341190542808946,0.0,3.044522437723423,6.142037405587356,0.0,7,2.1538587574413954,5,8,0.0,12.742263743464404,0.0,7,190.07961984,3.4312343504699925,2008,2008,2009
6.8966943316227125,0.0,0.0,3,6.71901315438526,0.0,1.0,0.0,5.087596335232384,0.0,0,1,53.14053888,2.0,1963.0,4.530319514470694,0,680,0.6931471805599453,6.829708039570191,3.092774011197619,0.0,3.044522437723423,4.060443010546419,0.0,10,0.0,5,5,0.0,11.67796116378551,0.0,5,91.78820352,0.0,1961,1961,2007
6.828712071641684,0.0,0.0,2,6.298949246855942,4.787491742782046,0.0,0.0,5.568344503761097,0.0,1,2,24.52640256,1.0,1980.0,4.463024723364064,0,681,0.6931471805599453,6.613839358384947,2.787477334733532,0.0,4.795790545596741,0.0,0.0,5,0.0,5,6,0.0,11.784876029988107,0.0,5,85.74950592,2.1320628338878134,1980,1980,2010
6.744059186311348,6.511745329644728,0.0,3,5.209486152841421,0.0,0.0,0.0,6.416732282512326,4.04305126783455,0,1,26.105754240000003,1.0,1968.0,4.957323267298541,0,682,0.6931471805599453,6.038022889281131,2.877173937429856,0.0,3.9318256327243257,0.0,0.0,7,0.0,5,5,0.0,11.89366065787698,0.0,6,73.67211072,0.0,1932,2000,2009
7.163946684342547,0.0,0.0,2,6.911747300251674,0.0,1.0,0.0,5.666426688112432,0.0,1,1,40.041210240000005,2.0,1996.0,4.795276567582255,0,683,0.6931471805599453,5.5954957428379215,3.092774011197619,0.0,4.795790545596741,0.0,0.0,11,0.0,5,6,0.0,11.975321673025237,0.0,6,119.93782464,3.3851097766373823,1996,1997,2008
7.419979923661835,0.0,0.0,3,6.966024187106113,0.0,1.0,0.0,6.342121418721152,0.0,1,2,65.21793408,3.0,2002.0,5.049614123639081,0,684,0.6931471805599453,6.952703208278423,3.3475152714122953,0.0,3.044522437723423,5.375278407684165,0.0,7,1.6449279830785166,5,9,0.0,12.474516783896549,0.0,7,151.06034304000002,3.21390675064264,2002,2002,2007
7.086737934510577,6.4692503167957724,0.0,4,0.0,0.0,0.0,0.0,7.086737934510577,0.0,0,2,45.15087744,2.0,1998.0,5.146614383598497,1,685,0.6931471805599453,7.351789593700303,2.9273677760273347,0.0,4.110873864173311,3.4339872044851463,0.0,6,2.1430201772746473,5,7,0.0,12.220191412212015,0.0,7,111.0191328,0.0,1998,1998,2010
7.0825485693553,6.803505257608338,0.0,3,6.720220155135295,5.209486152841421,1.0,0.0,5.198497031265826,0.0,1,2,53.60505408,2.0,1984.0,5.273857414090197,0,686,0.6931471805599453,6.155442187689239,3.092774011197619,0.0,5.081404364984463,0.0,0.0,9,0.0,5,7,0.0,12.157160371105588,0.0,6,110.5546176,3.0608533949470704,1984,1984,2007
6.774223886357614,6.78897174299217,0.0,3,0.0,0.0,0.0,0.0,6.774223886357614,0.0,0,3,53.697957120000005,2.0,2007.0,5.103531978550229,0,687,0.6931471805599453,6.855684134020938,3.281031509303978,0.0,4.110873864173311,0.0,0.0,8,2.3753539517927096,6,7,0.0,12.250825794957686,0.0,7,81.19725696,2.6657018867927564,2007,2007,2007
6.313548046277095,6.313548046277095,0.0,2,5.480638923341991,0.0,0.0,0.0,5.746203190540153,0.0,0,2,44.593459200000005,2.0,2004.0,4.638403298414694,1,688,0.6931471805599453,6.163883103995309,3.092774011197619,0.0,5.081404364984463,0.0,0.0,3,1.8831502205218638,5,7,0.0,11.824634225153144,0.0,4,51.18957504,0.0,2004,2004,2007
7.258412150595307,0.0,0.0,2,6.852242569051878,0.0,1.0,0.0,6.163314804034641,0.0,1,2,52.67602368,2.0,2007.0,4.889065701673858,0,689,0.6931471805599453,6.623391283034326,2.95948314087887,0.0,3.044522437723423,0.0,0.0,10,0.0,6,8,0.0,12.79328839993835,0.0,7,131.82941376000002,2.639516195748661,2007,2007,2007
7.217443431696533,0.0,0.0,2,3.044522437723423,0.0,0.0,0.0,7.202661196523238,0.0,1,2,42.7353984,2.0,2005.0,4.848382529016726,0,690,0.6931471805599453,6.558093306686072,2.9751621518092812,0.0,4.795790545596741,5.54907608489522,0.0,6,1.2812907595384346,5,6,0.0,12.093489289001457,0.0,6,126.53394048,2.935843389016495,2005,2006,2007
6.744059186311348,0.0,0.0,1,6.548219102762372,0.0,1.0,0.0,5.0238805208462765,0.0,1,1,39.0192768,2.0,2004.0,4.37929513151348,0,691,0.6931471805599453,6.0214816303421665,3.092774011197619,0.0,4.795790545596741,4.997212273764115,0.0,5,0.0,5,6,0.0,11.770791398176138,0.0,3,78.78177792000001,2.697498255288381,2004,2004,2008
7.122059881629142,7.156176637480615,0.0,4,6.873163834212518,0.0,1.0,0.0,5.5053315359323625,0.0,2,2,58.34310912,2.0,1989.0,5.459682350987236,1,693,0.6931471805599453,7.7968868290427995,2.624784527471387,0.0,4.110873864173311,5.683579767338681,0.0,4,1.2551549853406243,5,7,0.0,12.63615756487957,0.0,9,112.4126784,3.425205948964772,1989,1990,2006
6.97914527506881,0.0,0.0,2,0.0,0.0,0.0,0.0,6.97914527506881,4.727387818712341,0,1,30.28639104,1.0,1968.0,4.611996453121031,0,694,0.6931471805599453,6.219946654937171,2.95948314087887,0.0,3.4339872044851463,0.0,0.0,12,0.0,6,5,0.0,11.508599648374316,0.0,4,99.68496192,0.0,1921,1968,2006
