superficieEtage1,superficieEtage2,superficieRallonge3Saisons,superficieFinieSousSol1,superficieFinieSousSol2,nbDemiSallesBainSs,superficieSousSolNonAmenagee,superficiePorcheFerme,superficieHabitableSaufSs,nbCuisines,superficieTerrain,longTerrainRue,superficieQualiteInferieure,typeClasseBatiment,superficiePlacageMaconnerie,valeursElementsDivers,superficiePorcheOuvert,superficiePiscine,prix,superficieSolarium,superficieTerrasseBois,nbChambres,nbSallesBainSs,nbCheminees,nbSallesBain,superficieGarage,nbPlacesVoiture,anneeConstrGarage,nbDemiSallesBain,id,moisVente,conditionGlobale,qualiteGlobale,nbPieces,superficieTotaleSousSol,anneeConstruction,anneeRenovation,anneeVente
7.622174594817622,0.0,0.0,0.0,0.0,0.0,7.622174594817622,0.0,5.250743502705375,0.6931471805599453,7.07432019954405,3.4297977959940975,0.0,3.044522437723423,5.726847747587197,0.0,2.236581349609107,0.0,12.3565750035783,0.0,0.0,3,0.0,1,2,129.1352256,3.0,2009.0,1,582,8,5,8,8,189.70800768,2008,2009,2009
6.705639094860003,0.0,0.0,6.705639094860003,0.0,0.0,0.0,0.0,4.341320266801941,0.6931471805599453,7.004033078346169,3.246055099248404,0.0,4.51085950651685,4.653960350157523,0.0,1.3794956219802317,0.0,11.596945935521735,0.0,0.0,3,1.0,0,1,0.0,0.0,0.0,0,583,5,5,6,5,75.80888064,1990,1990,2007
7.3277805384216315,7.134890851565884,0.0,0.0,0.0,0.0,7.121252453244542,0.0,5.5560784989943075,0.6931471805599453,7.135043063088692,3.17220341666977,0.0,4.330733340286331,0.0,0.0,3.86361661528804,0.0,12.605852315454058,0.0,2.3753539517927096,3,0.0,1,3,81.75467520000001,2.0,1988.0,1,584,7,9,10,9,114.92106048,1893,2000,2008
6.897704943128636,6.371611847231857,0.0,0.0,0.0,0.0,6.785587645007929,4.007333185232471,4.991360604472455,0.6931471805599453,6.344875729165524,2.80607185305633,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,11.71238110080086,4.795790545596741,0.0,3,0.0,0,1,22.296729600000003,1.0,1935.0,0,585,7,7,4,6,82.12628736,1935,1995,2009
7.615298339825815,0.0,0.0,7.2868764117507,0.0,0.0,6.013715156042802,0.0,5.243900066585144,0.6931471805599453,6.969874770425192,3.325841451645667,0.0,3.044522437723423,5.342334251964811,0.0,1.9645357029199066,0.0,12.735259425041829,0.0,3.443183211942757,2,1.0,2,2,81.75467520000001,3.0,2005.0,0,586,3,5,8,7,173.54287872,2005,2006,2006
6.732210706467206,0.0,0.0,5.351858133476067,6.408528791059498,0.0,0.0,4.727387818712341,4.367582157697349,0.6931471805599453,6.861539086567342,2.877173937429856,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,11.689566612075415,0.0,0.0,2,1.0,0,1,25.548336000000003,1.0,1961.0,0,587,5,7,6,5,75.80888064,1918,2000,2008
6.7580945044277305,0.0,0.0,6.511745329644728,0.0,0.0,5.1298987149230735,0.0,4.393171973992205,0.6931471805599453,6.700697369249216,3.1593466028822497,0.0,4.454347296253507,0.0,0.0,0.0,0.0,11.742012659231564,0.0,0.0,2,1.0,0,1,49.05280512,2.0,1996.0,0,588,7,6,5,4,78.0385536,1982,1982,2009
7.295735072749282,0.0,0.0,7.1891677384203225,0.0,0.0,4.736198448394496,0.0,4.926138410716181,0.6931471805599453,7.754653826283053,3.0355297434280573,0.0,3.044522437723423,0.0,0.0,1.69732898770904,0.0,11.784876029988107,4.110873864173311,0.0,1,2.0,2,1,41.992174080000005,1.0,1968.0,0,589,6,8,5,5,133.50166848,1968,2003,2009
6.659293919683638,0.0,0.0,0.0,0.0,0.0,6.610696044717759,0.0,4.475794061410074,0.6931471805599453,6.741012930451486,2.787477334733532,5.056245805348308,3.713572066704308,0.0,6.398594934535208,0.0,0.0,11.197794506921817,0.0,0.0,2,0.0,0,1,28.614136320000004,1.0,1988.0,0,590,8,6,5,4,68.93405568,1930,1960,2008
6.647688373563329,6.70073110954781,0.0,6.19644412779452,0.0,0.0,5.638354669333745,0.0,4.997027184203667,0.6931471805599453,6.651511526549243,3.0207760439934224,0.0,4.110873864173311,0.0,0.0,1.6449279830785166,0.0,12.047238536241919,0.0,0.0,3,0.0,0,2,48.309580800000006,2.0,2004.0,1,591,9,5,7,6,71.5353408,2004,2004,2008
7.455298485683291,6.343880434126331,0.0,7.199678345691172,0.0,0.0,5.953243334287785,0.0,5.367402006410809,0.6931471805599453,7.133413404598742,3.419875193584107,0.0,4.110873864173311,6.042632833682381,0.0,3.275461542126541,0.0,12.935597745716773,0.0,3.5970097841621325,3,1.0,1,2,78.22435968,3.0,2008.0,1,592,6,5,10,10,159.97903488,2008,2008,2009
6.705639094860003,0.0,0.0,6.705639094860003,0.0,0.0,0.0,0.0,4.341320266801941,0.6931471805599453,6.42025558472701,2.95948314087887,0.0,3.044522437723423,0.0,0.0,0.0,0.0,11.749285360933165,0.0,0.0,2,1.0,0,1,75.80888064,2.0,1985.0,0,593,6,8,5,4,75.80888064,1982,2003,2008
6.744059186311348,0.0,0.0,6.530877627725885,0.0,0.0,5.099866427824199,0.0,4.37929513151348,0.6931471805599453,6.023508081204222,3.092774011197619,0.0,4.795790545596741,5.14166355650266,0.0,0.0,0.0,11.763673985600045,0.0,2.639516195748661,1,1.0,0,1,39.0192768,2.0,2003.0,0,594,5,5,6,4,78.78177792000001,2003,2003,2009
6.829793737512425,0.0,0.0,0.0,0.0,0.0,6.829793737512425,0.0,4.464095084837222,0.6931471805599453,6.611093394566005,3.325841451645667,0.0,3.044522437723423,0.0,0.0,0.0,0.0,11.522514051193776,0.0,0.0,3,0.0,0,1,26.0128512,1.0,1981.0,0,595,4,6,5,5,85.84240896,1975,1975,2008
7.510430556378006,0.0,0.0,7.260522598089852,0.0,0.0,5.973809611869261,0.0,5.139561647518403,0.6931471805599453,6.957488006494381,3.0924596305064207,0.0,3.044522437723423,5.476463551931511,0.0,2.075399383153447,0.0,12.587218298962558,4.795790545596741,2.874837682024629,3,1.0,1,2,70.42050432,3.0,2005.0,0,596,8,5,8,7,168.52611456000002,2005,2006,2006
6.529418838262226,6.529418838262226,0.0,0.0,0.0,0.0,6.529418838262226,0.0,4.852743749328358,0.6931471805599453,5.81547572813521,2.95948314087887,0.0,4.2626798770413155,0.0,0.0,2.7523018481150294,0.0,11.562643052688129,0.0,0.0,3,0.0,0,1,20.06705664,1.0,1930.0,0,597,10,7,6,7,63.54567936,1910,1993,2006
7.246368080102461,0.0,0.0,0.0,0.0,1.0986122886681096,7.138073034044347,0.0,4.877104374462098,0.6931471805599453,5.900898832428254,2.842254700472884,0.0,4.795790545596741,4.290459441148391,0.0,0.910855443419412,0.0,12.09092309617635,0.0,2.4971945763671295,2,0.0,1,0,60.201169920000005,3.0,2006.0,2,598,2,5,7,7,116.87202432,2006,2007,2007
7.4073177104694174,0.0,0.0,7.157735484249907,4.997212273764115,0.0,0.0,0.0,5.037026021017119,0.6931471805599453,7.0961028688465015,3.2341190542808946,0.0,3.044522437723423,6.131226489483141,0.0,0.0,0.0,12.204227640554757,0.0,0.0,3,1.0,1,2,57.69278784,2.0,1977.0,0,599,3,6,5,7,132.85134720000002,1977,1977,2006
6.57507584059962,6.734591659972948,0.0,4.406719247264253,6.418364935936212,0.0,3.1780538303479458,0.0,4.980568657243207,0.6931471805599453,5.204890516164993,2.1180851652720403,0.0,5.081404364984463,0.0,0.0,0.0,0.0,11.839310832891691,0.0,2.769922009720502,3,1.0,1,2,41.992174080000005,2.0,1980.0,1,600,7,6,6,6,66.51857664,1980,1980,2008
6.9650803456014065,6.741700694652055,0.0,6.304448802421981,0.0,0.0,6.240275845170769,0.0,5.181150699297614,0.6931471805599453,6.923777748987865,3.1593466028822497,0.0,4.110873864173311,5.638354669333745,0.0,1.8831502205218638,0.0,12.438798840306847,0.0,2.8695818124284322,3,1.0,1,2,68.37663744000001,2.0,2003.0,1,601,6,5,8,8,98.29141632,2005,2005,2006
6.660575149839686,6.39024066706535,0.0,0.0,0.0,0.0,6.660575149839686,0.0,4.857807916096572,0.6931471805599453,6.729976221399005,2.787477334733532,0.0,3.9318256327243257,0.0,0.0,2.7757270724629466,0.0,11.770791398176138,4.844187086458591,0.0,3,0.0,1,1,50.53925376,1.0,1979.0,1,602,12,6,6,6,72.4643712,1937,1950,2007
6.833031732786201,6.8966943316227125,0.0,6.672032945461067,0.0,0.0,4.787491742782046,0.0,5.186879094243891,0.6931471805599453,6.839304501221542,3.2341190542808946,0.0,4.110873864173311,0.0,0.0,2.703737983508634,0.0,12.21565627945527,0.0,2.4971945763671295,3,1.0,1,2,47.008938240000006,2.0,1992.0,1,603,2,5,8,8,84.35596032000001,1992,1992,2006
6.398594934535208,6.398594934535208,0.0,0.0,0.0,0.0,6.398594934535208,0.0,4.722807859968867,0.6931471805599453,5.692443339903858,2.31688239769487,0.0,5.081404364984463,0.0,0.0,2.831996302585128,0.0,11.839310832891691,0.0,0.0,2,0.0,0,2,44.593459200000005,2.0,2004.0,1,604,6,5,7,4,55.741824,2004,2005,2010
7.3098814858247865,0.0,0.0,6.827629234502852,0.0,0.0,6.35088571671474,0.0,4.9401923843832645,0.6931471805599453,7.08207626734288,3.325841451645667,0.0,3.044522437723423,4.605170185988092,0.0,1.4689128501570026,0.0,12.220191412212015,0.0,2.935843389016495,3,1.0,1,2,49.2386112,2.0,2002.0,0,605,9,5,7,6,138.79714176000002,2002,2002,2008
7.079184394609668,6.68586094706836,0.0,6.12029741895095,0.0,0.0,5.752572638825633,0.0,5.223084193962905,0.6931471805599453,7.142417312343611,3.2924236401633595,0.0,4.110873864173311,5.176149732573829,0.0,1.5896285318351173,0.0,12.14503907460545,5.247024072160486,0.0,3,0.0,3,2,45.15087744,2.0,1965.0,1,606,10,6,7,7,71.34953472000001,1965,1990,2009
6.947937068614969,0.0,0.0,6.597145701886651,0.0,0.0,5.733341276897746,0.0,4.581073802018105,0.6931471805599453,7.055264085084651,3.2578503538744976,0.0,3.044522437723423,0.0,0.0,0.0,0.0,11.845911469454155,0.0,2.809867088720028,3,1.0,0,1,53.512151040000006,2.0,2000.0,0,607,11,5,5,6,96.6191616,1996,1996,2009
7.014814351275545,6.799055862058796,0.0,6.403574197934815,0.0,0.0,5.683579767338681,0.0,5.234041767216832,0.6931471805599453,6.5870591395443,3.209810861961137,0.0,3.044522437723423,0.0,0.0,0.0,0.0,12.238129025255974,0.0,2.3579264293926996,3,1.0,0,3,21.3676992,1.0,1948.0,0,608,8,8,5,8,83.24112384,1948,2002,2006
7.57095858316901,7.134890851565884,0.0,6.061456918928017,0.0,0.0,6.2878585601617845,0.0,5.6961947934057315,0.6931471805599453,7.031250140587164,3.209810861961137,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,12.705627716019487,0.0,0.0,4,0.0,2,2,35.3031552,2.0,1934.0,1,609,9,6,8,10,89.6514336,1934,1998,2007
6.937314081223682,0.0,0.0,6.806829360392176,0.0,0.0,4.844187086458591,3.6888794541139363,4.570550046810933,0.6931471805599453,6.605201633119173,2.9751621518092812,0.0,3.044522437723423,5.262690188904886,0.0,0.0,0.0,11.596945935521735,0.0,1.9381363771496707,3,1.0,0,1,24.247693440000003,1.0,1961.0,0,610,4,5,4,5,95.59722816,1961,1961,2007
7.29776828253138,6.519147287940395,0.0,6.807934943699926,0.0,0.0,6.285998094508865,0.0,5.303405624977007,0.6931471805599453,6.934960432009766,3.092774011197619,0.0,4.110873864173311,5.3230099791384085,0.0,2.6526947501239437,0.0,12.568230452188637,0.0,3.1988555139766666,3,1.0,2,2,68.37663744000001,3.0,2000.0,1,611,5,5,9,8,133.7803776,2000,2000,2009
6.940222469119639,0.0,0.0,6.406879986069314,0.0,0.6931471805599453,6.059123195581797,0.0,4.573431162775094,0.6931471805599453,6.873916243421248,3.092774011197619,0.0,4.394449154672439,5.455321115357702,6.2166061010848646,0.0,0.0,11.819243416096361,0.0,0.0,3,0.0,1,2,52.397314560000005,2.0,1978.0,0,612,7,6,6,6,95.87593728,1978,1978,2007
7.170119543449628,6.352629396319567,0.0,6.898714534329988,0.0,0.0,5.736572297479192,0.0,5.164297230965273,0.6931471805599453,7.0077387314720125,3.092774011197619,0.0,4.110873864173311,4.6913478822291435,0.0,2.5123735308595796,0.0,12.388462230676813,0.0,2.7640830513626975,3,1.0,1,2,49.33151424,2.0,2001.0,1,613,11,5,8,7,120.68104896,2001,2001,2009
7.02197642307216,0.0,0.0,5.332718793265369,0.0,0.0,6.818924065275521,0.0,4.654449799881272,0.6931471805599453,6.661306434345008,3.1061997265799617,0.0,3.044522437723423,0.0,0.0,1.3315982310167955,0.0,11.812463779189384,0.0,0.0,3,0.0,0,1,0.0,0.0,0.0,0,614,12,5,5,6,104.0514048,2007,2007,2007
6.447305862541213,0.0,0.0,5.017279836814924,6.175867270105761,0.0,0.0,0.0,4.086462164254428,0.6931471805599453,4.938196726152614,2.001588102474972,0.0,5.198497031265826,0.0,0.0,1.172380881334366,0.0,11.14617086757652,0.0,2.294421041633299,1,1.0,0,1,0.0,0.0,0.0,0,615,5,6,4,3,58.52891520000001,1972,1972,2010
6.961296045910167,0.0,0.0,6.638567789166521,0.0,0.0,5.159055299214529,0.0,4.594309462869614,0.6931471805599453,6.707530514300297,3.2341190542808946,0.0,4.454347296253507,5.056245805348308,0.0,0.0,0.0,11.745655621591549,0.0,2.4971945763671295,3,1.0,0,1,44.593459200000005,2.0,1963.0,0,616,5,7,6,6,86.95724544000001,1963,1963,2010
6.694562058521095,6.555356891810665,0.0,6.126869184114185,0.0,0.0,5.7899601708972535,0.0,4.950111369343035,0.6931471805599453,6.594838536888269,3.092774011197619,0.0,4.110873864173311,0.0,0.0,2.075399383153447,0.0,12.032608180129749,0.0,2.331202092655435,3,1.0,1,2,36.51089472,2.0,2002.0,1,617,6,5,6,7,72.74308032,2002,2003,2006
6.725033642166843,0.0,0.0,0.0,0.0,0.0,6.725033642166843,0.0,4.360487949621106,0.6931471805599453,6.510868675183434,2.9435543774954107,0.0,3.828641396489095,0.0,0.0,0.0,0.0,11.480745060787303,0.0,0.0,2,0.0,0,1,49.05280512,2.0,1962.0,0,618,6,6,6,4,77.29532928,1954,1954,2008
7.511524648390866,0.0,0.0,3.8918202981106265,0.0,0.0,7.4815557019095165,0.0,5.140649926696189,0.6931471805599453,6.991552299405089,3.3475152714122953,0.0,3.044522437723423,6.115892125483034,0.0,2.4009386660663035,0.0,12.574006053353866,5.564520407322694,0.0,3,0.0,1,2,71.90695296,3.0,2007.0,0,619,7,5,9,9,169.26933888000002,2007,2007,2007
7.301822342137932,6.660575149839686,0.0,6.77078942390898,0.0,0.0,6.416732282512326,0.0,5.352553041166092,0.6931471805599453,7.037471120681475,3.2924236401633595,0.0,4.110873864173311,5.424950017481403,0.0,0.0,0.0,12.542339129557202,0.0,2.809867088720028,4,1.0,2,2,69.58437696,3.0,2003.0,1,620,8,5,8,10,137.68230528,2003,2003,2008
6.762729506931879,0.0,0.0,3.7376696182833684,0.0,0.0,6.714170529909472,4.61512051684126,4.397755122944639,0.6931471805599453,6.6428312973280965,2.688935337242528,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,11.026732661437975,0.0,0.0,2,1.0,0,1,0.0,0.0,0.0,0,621,9,3,3,5,80.26822656,1914,1950,2008
7.3453648404168685,6.9726062513017535,0.0,6.863803391452954,5.209486152841421,0.0,5.953243334287785,0.0,5.496547321752815,0.6931471805599453,6.912098664810738,3.3475152714122953,0.0,4.110873864173311,0.0,0.0,3.160205437890374,0.0,12.302667243752255,0.0,1.5107915882835377,4,0.0,1,2,57.97149696,2.0,1974.0,1,622,6,7,6,9,141.39842688000002,1974,1997,2008
6.8885724595653635,0.0,0.0,6.329720905522696,0.0,0.0,6.042632833682381,0.0,4.522277361922075,0.6931471805599453,6.488090442062963,3.119753588399737,0.0,3.044522437723423,5.0369526024136295,0.0,0.0,0.0,11.727306629658038,0.0,2.935843389016495,3,0.0,0,1,44.96507136,2.0,1986.0,0,623,7,6,5,6,91.0449792,1977,1977,2009
6.6293632534374485,6.6293632534374485,0.0,6.042632833682381,0.0,0.0,5.820082930352362,0.0,4.952083414398267,0.6931471805599453,5.286627989614414,3.092774011197619,0.0,5.081404364984463,6.2422232654551655,0.0,1.3794956219802317,0.0,11.948965996508432,0.0,0.0,2,0.0,1,2,40.8773376,2.0,2000.0,1,624,6,5,6,4,70.23469824,2000,2000,2007
6.920671504248683,6.658011045870748,0.0,5.5134287461649825,0.0,0.0,6.186208623900494,0.0,5.119767338190965,0.6931471805599453,6.874396630942086,3.2341190542808946,0.0,4.110873864173311,5.666426688112432,0.0,0.0,0.0,11.928884529711244,4.997212273764115,2.691219348266879,4,1.0,1,1,44.96507136,2.0,1972.0,2,625,11,5,6,8,68.00502528,1972,1972,2006
7.018401799069201,0.0,0.0,0.0,0.0,0.0,7.018401799069201,0.0,4.65090609676583,0.6931471805599453,6.835217273785098,3.314825799959865,0.0,3.044522437723423,5.568344503761097,0.0,0.0,0.0,11.897204405451529,5.955837369464831,0.0,3,0.0,0,1,40.8773376,2.0,1962.0,1,626,2,6,6,5,103.67979264,1962,1962,2010
7.260522598089852,0.0,0.0,0.0,0.0,0.0,6.88653164253051,3.6109179126442243,4.891161751938609,0.6931471805599453,7.0454362050920105,3.092774011197619,0.0,3.044522437723423,0.0,6.398594934535208,0.0,0.0,11.76295945022485,0.0,0.0,3,0.0,1,1,26.57026944,1.0,1960.0,0,627,8,5,5,6,90.85917312,1960,1978,2007
7.327123292259293,0.0,0.0,6.51471269087253,4.890349128221754,0.0,5.860786223465865,5.247024072160486,4.957323267298541,0.6931471805599453,6.794440079664198,3.2341190542808946,0.0,4.394449154672439,5.10594547390058,0.0,0.0,0.0,11.852468823151932,0.0,0.0,3,1.0,2,1,33.81670656,1.0,1955.0,0,628,3,6,6,7,107.39591424,1955,1972,2010
6.947937068614969,6.947937068614969,0.0,6.478509642208569,0.0,0.6931471805599453,5.968707559985366,0.0,5.269085875214432,0.6931471805599453,6.984005588200755,3.1061997265799617,0.0,4.110873864173311,5.262690188904886,0.0,0.0,0.0,11.727306629658038,0.0,3.469557291982557,5,0.0,2,1,46.82313216,2.0,1969.0,2,629,9,5,5,9,96.6191616,1969,1969,2007
7.208600337960199,0.0,0.0,6.437751649736401,5.820082930352362,0.0,5.666426688112432,0.0,4.8396026095328795,0.6931471805599453,6.732193329438992,3.2578503538744976,0.0,4.394449154672439,5.560681631015528,0.0,0.0,0.0,11.948965996508432,0.0,2.853646397736093,3,1.0,0,1,48.309580800000006,2.0,1964.0,1,630,6,5,6,6,115.94299392,1964,1964,2008
6.993932975223189,6.495265555937008,0.0,0.0,0.0,0.0,6.456769655572163,5.683579767338681,5.097304123534283,0.6931471805599453,6.729976221399005,2.787477334733532,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,11.6423141327476,0.0,0.0,3,0.0,0,1,22.296729600000003,1.0,1937.0,0,631,6,6,5,8,59.08633344,1880,1991,2006
7.349230824613334,0.0,0.0,3.2188758248682006,0.0,0.0,7.333676395657684,0.0,4.9792913252912925,0.6931471805599453,6.05777872583211,2.430380063766632,0.0,4.795790545596741,4.6913478822291435,0.0,2.0518033411015923,0.0,12.166752720671575,0.0,2.740380191766984,2,0.0,1,2,58.250206080000005,2.0,2006.0,0,632,8,5,8,6,144.37132416,2006,2006,2007
7.252762418053187,0.0,0.0,6.71295620067707,0.0,0.0,6.336825731146441,0.0,4.8834546598101,0.6931471805599453,7.008998890206448,3.2924236401633595,0.0,3.044522437723423,5.3471075307174685,0.0,0.0,0.0,11.23483528026067,0.0,2.935843389016495,3,0.0,1,2,50.53925376,2.0,1977.0,0,633,4,5,7,6,128.76361344,1977,1977,2009
6.963189985870238,0.0,0.0,6.175867270105761,6.150602768446279,0.6931471805599453,4.6913478822291435,0.0,4.596186051640713,0.6931471805599453,6.757342909623695,3.2341190542808946,0.0,3.044522437723423,0.0,0.0,0.0,0.0,11.75937909481292,0.0,3.617173591506686,3,0.0,0,1,24.154790400000003,1.0,1954.0,0,634,7,7,5,6,98.10561024,1954,2005,2007
6.963189985870238,0.0,0.0,6.963189985870238,0.0,0.0,0.0,0.0,4.596186051640713,1.0986122886681096,6.476003148984361,3.0207760439934224,0.0,4.51085950651685,0.0,6.398594934535208,1.8249637609856388,0.0,11.791844646395036,0.0,3.239713311022997,0,2.0,0,0,53.512151040000006,2.0,1980.0,0,635,6,5,6,4,98.10561024,1980,1980,2010
7.273092595999522,7.273092595999522,0.0,5.54907608489522,0.0,0.0,7.077498053569231,0.0,5.757025632690143,1.0986122886681096,6.920939507661287,2.95948314087887,6.246106765481563,5.25227342804663,0.0,0.0,2.417638575696747,0.0,12.120346594881894,0.0,0.0,8,0.0,0,2,0.0,0.0,0.0,0,636,3,7,6,14,133.7803776,1914,1995,2007
6.68586094706836,0.0,0.0,0.0,0.0,0.0,5.579729825986222,0.0,4.321777992168367,0.6931471805599453,6.344875729165524,2.80607185305633,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,10.916386501399712,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0,637,1,3,2,4,24.52640256,1936,1950,2009
6.699500340161678,6.3578422665081,0.0,0.0,0.0,0.0,6.699500340161678,0.0,4.866430121524173,1.0986122886681096,6.325108215671128,2.787477334733532,0.0,5.25227342804663,0.0,0.0,0.0,0.0,11.354634989066207,0.0,0.0,3,0.0,0,2,23.78317824,1.0,1954.0,0,638,11,4,5,7,75.34436544,1954,1954,2009
6.680854678790215,0.0,0.0,0.0,0.0,0.0,6.680854678790215,5.10594547390058,4.31683216298111,0.6931471805599453,6.704916657808516,3.0643997587752394,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,11.264687854996955,0.0,3.4491045249722845,2,0.0,0,1,0.0,0.0,0.0,0,639,5,7,5,4,73.95081984000001,1910,1950,2008
7.357556200910353,0.0,0.0,7.051855622955894,0.0,0.0,5.905361848054571,0.0,4.987564966702708,0.6931471805599453,5.9160400691098385,2.842254700472884,0.0,4.795790545596741,0.0,0.0,0.0,0.0,12.400099747493616,0.0,3.400722218123173,1,1.0,1,2,60.201169920000005,3.0,2006.0,0,640,10,5,8,7,141.2126208,2006,2006,2006
7.325807502595773,0.0,0.0,7.105786129481271,0.0,0.0,5.707110264748875,0.0,4.956015875830315,0.6931471805599453,7.072194426049538,2.990599121442243,0.0,4.795790545596741,6.159095388491933,0.0,2.639516195748661,0.0,12.435155863487662,0.0,2.9007104841611535,1,0.0,1,1,54.62698752,2.0,2003.0,1,641,4,5,8,6,141.02681472,2003,2004,2008
6.964135612418245,6.771935555839602,0.0,6.6052979209482015,0.0,0.0,5.768320995793772,0.0,5.194122638651074,0.6931471805599453,6.486109616903115,3.092774011197619,0.0,4.110873864173311,0.0,0.0,3.128172451019754,0.0,12.24256360089791,0.0,0.0,3,1.0,1,2,60.386976,2.0,2001.0,1,642,5,5,7,7,98.19851328,2001,2001,2007
7.601402334583733,6.558197802812269,0.0,7.2520539518528135,0.0,0.0,6.297109319933935,0.0,5.530261360758481,0.6931471805599453,7.161339677906914,3.17220341666977,0.0,4.394449154672439,0.0,0.0,2.425885099032938,0.0,12.665571355817184,0.0,3.2577471600730368,4,1.0,3,2,49.98183552,2.0,1972.0,1,643,7,7,8,9,181.34673408,1972,1995,2009
6.660575149839686,6.734591659972948,0.0,6.202535517187923,5.662960480135946,0.0,0.0,0.0,5.020604930373634,0.6931471805599453,6.911450952281207,3.2341190542808946,0.0,4.110873864173311,5.575949103146316,0.0,0.0,0.0,11.845911469454155,0.0,3.011794203353031,4,0.0,0,2,42.92120448,2.0,1969.0,1,644,4,5,5,7,72.4643712,1969,1969,2007
7.4770384723196965,0.0,0.0,7.022868086082641,0.0,0.0,6.470799503782602,0.0,5.106350050472684,0.6931471805599453,6.750516769940045,3.2924236401633595,0.0,3.044522437723423,5.093750200806762,0.0,2.5708851824664203,0.0,12.737899885993428,0.0,2.9505305352762146,2,1.0,1,2,44.407653120000006,3.0,2009.0,1,645,10,5,9,7,164.06676864000002,2009,2009,2009
6.889591308354466,0.0,0.0,5.645446897643238,3.58351893845611,0.0,6.499787040655854,3.713572066704308,4.523286175089083,0.6931471805599453,6.886806386398849,3.092774011197619,0.0,3.044522437723423,0.0,0.0,3.400722218123173,0.0,11.786622742026506,0.0,0.0,3,1.0,0,1,53.512151040000006,2.0,1979.0,1,646,3,5,6,5,91.13788224,1971,1971,2007
6.955592608396297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.588658474068842,0.6931471805599453,6.507131265841345,2.95948314087887,0.0,3.044522437723423,0.0,0.0,1.2551549853406243,0.0,11.410058891429644,0.0,0.0,3,0.0,0,1,39.0192768,2.0,1950.0,0,647,7,5,5,7,0.0,1950,1950,2008
6.9985096422506015,0.0,0.0,6.2166061010848646,0.0,0.0,6.38856140554563,0.0,4.63118802505344,0.6931471805599453,6.879379028552898,3.2924236401633595,0.0,3.044522437723423,5.37989735354046,0.0,0.0,0.0,11.865455926795459,5.662960480135946,0.0,3,0.0,2,1,45.9870048,2.0,1953.0,0,648,6,5,6,5,101.63592576,1953,1953,2008
6.9584483932976555,6.670766320845874,0.0,0.0,0.0,0.0,6.6293632534374485,5.37989735354046,5.146614383598497,0.6931471805599453,6.574173631779032,3.1061997265799617,0.0,4.110873864173311,5.863631175598097,0.0,2.527325525414668,0.0,11.865455926795459,0.0,0.0,4,0.0,1,1,41.06314368,2.0,1966.0,1,649,6,5,6,7,70.23469824,1966,1966,2010
6.447305862541213,0.0,0.0,4.882801922586371,6.214608098422191,0.0,0.0,0.0,4.086462164254428,0.6931471805599453,5.1977248295484,2.001588102474972,0.0,5.198497031265826,0.0,0.0,0.0,0.0,11.258788208713815,0.0,0.0,1,1.0,0,1,0.0,0.0,0.0,0,650,12,6,4,3,58.52891520000001,1970,1970,2007
6.71295620067707,6.738152494595957,0.0,0.0,0.0,0.0,6.70196036600254,0.0,5.047825495873846,0.6931471805599453,6.627826009074359,3.0355297434280573,0.0,4.110873864173311,0.0,0.0,0.0,0.0,12.149662491833766,0.0,0.0,3,0.0,0,2,52.211508480000006,2.0,2007.0,1,651,5,6,7,7,75.53017152000001,2007,2007,2008
6.628041376179533,6.628041376179533,0.0,0.0,0.0,0.0,6.628041376179533,0.0,4.950769149896269,0.6931471805599453,6.7392552221030275,2.95948314087887,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,11.50416509594357,0.0,2.4971945763671295,4,1.0,1,1,27.499299840000003,1.0,1940.0,0,652,10,5,4,7,70.1417952,1940,1950,2009
6.813444599510896,6.694562058521095,0.0,0.0,0.0,0.0,6.78105762593618,0.0,5.077805453434441,0.6931471805599453,6.701839474174533,3.1061997265799617,0.0,4.110873864173311,0.0,0.0,2.4971945763671295,0.0,12.074302913070778,0.0,0.0,2,0.0,1,2,47.56635648,2.0,1996.0,1,653,7,5,7,7,81.75467520000001,1996,1996,2009
6.6293632534374485,6.570882962339584,0.0,0.0,0.0,0.0,6.6293632534374485,5.480638923341991,4.9234389237054925,0.6931471805599453,6.866682599709752,2.95948314087887,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,11.727306629658038,0.0,1.8398308481491261,3,0.0,0,1,20.06705664,1.0,1906.0,0,654,6,7,6,7,70.23469824,1906,1995,2008
7.656337166430183,0.0,0.0,7.436617265234227,0.0,0.0,6.025865973825314,0.0,5.284746312556752,0.6931471805599453,6.8779443442922785,3.358178531375926,0.0,3.044522437723423,6.493753839851687,0.0,1.6627018334609016,0.0,12.679960048154983,0.0,3.1322331409211195,2,1.0,1,2,77.94565056,3.0,1995.0,1,655,8,6,8,7,195.93251136,1995,1995,2008
